Pixel : 
(83, 126, 53)
(103, 73, 150)
(70, 8, 215)
(195, 251, 239)
(195, 173, 3)
(183, 51, 117)
(81, 148, 180)
(194, 152, 110)
(183, 124, 162)
(41, 18, 232)
(64, 187, 111)
(161, 48, 22)
(212, 63, 208)
(239, 173, 83)
(176, 226, 229)
(17, 170, 188)
(179, 108, 119)
(205, 165, 4)
(8, 15, 151)
(240, 16, 120)
(217, 177, 186)
(55, 32, 135)
(150, 168, 92)
(194, 229, 117)
(37, 5, 88)
(139, 246, 249)
(140, 171, 155)
(110, 77, 66)
(17, 36, 31)
(41, 30, 168)
(198, 73, 208)
(217, 45, 11)
(243, 195, 230)
(141, 78, 81)
(50, 166, 70)
(240, 232, 113)
(113, 136, 161)
(148, 138, 221)
(38, 198, 205)
(163, 214, 130)
(86, 247, 160)
(236, 148, 3)
(47, 4, 154)
(236, 43, 29)
(91, 198, 86)
(50, 230, 223)
(45, 89, 145)
(201, 183, 133)
(6, 219, 21)
(140, 152, 107)
(121, 124, 16)
(89, 153, 71)
(134, 145, 119)
(242, 209, 221)
(66, 96, 214)
(130, 243, 27)
(218, 106, 19)
(242, 174, 195)
(241, 3, 91)
(164, 234, 211)
(115, 17, 63)
(202, 70, 250)
(147, 156, 70)
(46, 54, 214)
(181, 74, 33)
(2, 141, 209)
(235, 166, 95)
(250, 225, 135)
(7, 27, 145)
(206, 200, 90)
(14, 12, 144)
(17, 46, 70)
(35, 151, 99)
(1, 105, 145)
(40, 216, 152)
(93, 166, 207)
(111, 27, 33)
(53, 97, 205)
(106, 238, 252)
(64, 10, 111)
(31, 192, 73)
(24, 192, 29)
(12, 84, 97)
(78, 10, 62)
(76, 143, 38)
(246, 83, 169)
(245, 117, 67)
(149, 152, 27)
(26, 254, 132)
(45, 187, 9)
(106, 217, 147)
(103, 37, 40)
(239, 130, 24)
(243, 93, 38)
(152, 148, 207)
(224, 28, 65)
(112, 202, 191)
(127, 186, 161)
(53, 7, 66)
(211, 36, 215)
(92, 73, 145)
(45, 129, 154)
(106, 43, 99)
(68, 236, 192)
(73, 103, 26)
(94, 253, 255)
(82, 35, 173)
(162, 165, 147)
(25, 116, 180)
(155, 127, 70)
(204, 139, 81)
(143, 133, 95)
(242, 121, 132)
(190, 177, 129)
(92, 185, 252)
(185, 235, 89)
(66, 52, 117)
(140, 254, 49)
(145, 250, 128)
(215, 253, 102)
(61, 189, 231)
(113, 52, 65)
(95, 146, 38)
(78, 43, 218)
(65, 149, 177)
(9, 54, 162)
(28, 55, 86)
(102, 35, 16)
(115, 254, 15)
(96, 220, 12)
(169, 15, 225)
(135, 229, 164)
(102, 29, 34)
(24, 238, 47)
(59, 125, 207)
(126, 150, 19)
(94, 99, 19)
(246, 45, 143)
(77, 138, 4)
(61, 41, 233)
(215, 123, 194)
(53, 116, 242)
(246, 214, 50)
(197, 212, 183)
(91, 150, 7)
(16, 237, 128)
(51, 98, 105)
(246, 35, 191)
(156, 193, 208)
(36, 133, 193)
(76, 194, 71)
(247, 27, 81)
(99, 167, 35)
(158, 51, 195)
(99, 69, 172)
(65, 67, 153)
(200, 222, 22)
(47, 101, 164)
(54, 9, 50)
(121, 216, 22)
(81, 106, 6)
(66, 145, 82)
(137, 236, 190)
(228, 99, 100)
(169, 61, 61)
(121, 87, 20)
(145, 90, 17)
(45, 153, 217)
(219, 100, 249)
(114, 91, 37)
(95, 52, 41)
(52, 222, 230)
(43, 26, 105)
(5, 114, 49)
(219, 33, 13)
(219, 215, 160)
(128, 31, 28)
(37, 223, 223)
(194, 104, 93)
(232, 252, 9)
(82, 57, 73)
(111, 188, 33)
(66, 34, 144)
(57, 58, 6)
(223, 250, 39)
(46, 47, 105)
(141, 101, 124)
(200, 242, 6)
(74, 11, 7)
(168, 163, 255)
(24, 89, 111)
(61, 200, 124)
(100, 56, 207)
(221, 140, 102)
(190, 111, 216)
(88, 109, 186)
(214, 164, 233)
(10, 136, 217)
(210, 226, 215)
(131, 6, 69)
(215, 59, 176)
(188, 7, 172)
(119, 5, 32)
(214, 101, 147)
(218, 242, 146)
(30, 213, 95)
(233, 26, 192)
(112, 169, 170)
(147, 137, 234)
(166, 198, 229)
(43, 138, 222)
(52, 86, 75)
(164, 219, 123)
(100, 160, 47)
(132, 243, 210)
(196, 20, 67)
(230, 124, 82)
(8, 177, 73)
(130, 199, 164)
(199, 189, 107)
(170, 160, 118)
(122, 119, 22)
(216, 149, 228)
(56, 228, 181)
(98, 233, 166)
(17, 73, 12)
(255, 67, 253)
(56, 114, 189)
(126, 4, 54)
(166, 115, 119)
(10, 21, 245)
(11, 92, 204)
(214, 250, 129)
(40, 4, 47)
(122, 149, 154)
(173, 223, 32)
(109, 180, 234)
(104, 49, 55)
(189, 26, 255)
(97, 106, 20)
(37, 154, 225)
(33, 88, 0)
(208, 47, 68)
(85, 109, 254)
(129, 94, 42)
(131, 158, 189)
(237, 31, 201)
(116, 83, 123)
(49, 16, 217)
(158, 239, 248)
(77, 136, 71)
(12, 70, 14)
(42, 182, 172)
(61, 99, 248)
(68, 25, 47)
(59, 218, 180)
(177, 55, 146)
(87, 103, 126)
(167, 184, 92)
(107, 232, 89)
(202, 125, 243)
(131, 112, 180)
(158, 110, 106)
(219, 79, 179)
(20, 86, 15)
(139, 51, 234)
(56, 163, 70)
(17, 165, 161)
(57, 198, 142)
(67, 167, 51)
(77, 31, 159)
(77, 137, 245)
(224, 6, 31)
(157, 254, 29)
(59, 155, 229)
(91, 3, 248)
(161, 175, 102)
(128, 79, 98)
(122, 76, 30)
(71, 133, 39)
(37, 0, 7)
(11, 164, 73)
(13, 65, 229)
(158, 72, 60)
(178, 218, 56)
(214, 35, 237)
(115, 52, 250)
(198, 182, 241)
(17, 95, 90)
(151, 136, 30)
(81, 211, 71)
(157, 187, 70)
(127, 203, 216)
(98, 175, 246)
(176, 111, 102)
(142, 108, 175)
(79, 203, 84)
(149, 46, 99)
(27, 204, 119)
(183, 126, 33)
(70, 117, 140)
(27, 47, 125)
(191, 149, 252)
(123, 14, 8)
(180, 116, 18)
(41, 230, 45)
(209, 151, 233)
(98, 51, 29)
(23, 181, 141)
(236, 24, 150)
(127, 138, 206)
(194, 9, 66)
(254, 160, 12)
(147, 104, 12)
(4, 179, 113)
(115, 61, 121)
(181, 149, 147)
(196, 49, 48)
(174, 4, 16)
(132, 96, 58)
(172, 52, 35)
(113, 63, 199)
(199, 214, 105)
(198, 44, 233)
(94, 154, 213)
(241, 227, 193)
(9, 135, 104)
(57, 187, 28)
(123, 163, 240)
(238, 224, 252)
(76, 153, 225)
(151, 121, 33)
(150, 151, 135)
(233, 120, 151)
(112, 253, 4)
(172, 27, 55)
(208, 105, 29)
(121, 233, 250)
(242, 65, 161)
(25, 167, 166)
(186, 69, 84)
(249, 54, 23)
(104, 136, 131)
(223, 148, 126)
(131, 38, 161)
(79, 165, 116)
(168, 251, 187)
(1, 13, 56)
(62, 186, 83)
(134, 69, 16)
(110, 70, 24)
(161, 176, 61)
(67, 239, 67)
(2, 23, 250)
(74, 83, 154)
(196, 140, 64)
(152, 43, 1)
(201, 241, 136)
(199, 119, 155)
(185, 232, 255)
(234, 115, 133)
(76, 230, 151)
(51, 12, 20)
(169, 253, 189)
(205, 170, 110)
(11, 7, 166)
(169, 28, 222)
(1, 128, 158)
(234, 134, 238)
(72, 152, 126)
(191, 177, 147)
(255, 245, 3)
(207, 33, 96)
(87, 150, 124)
(248, 242, 157)
(202, 222, 37)
(97, 199, 87)
(114, 85, 210)
(39, 96, 177)
(222, 111, 147)
(215, 58, 244)
(238, 200, 109)
(206, 120, 241)
(165, 16, 221)
(183, 146, 244)
(182, 132, 66)
(192, 175, 187)
(114, 220, 99)
(102, 151, 186)
(14, 32, 210)
(185, 219, 8)
(63, 140, 0)
(105, 222, 210)
(178, 111, 113)
(4, 52, 66)
(241, 139, 18)
(22, 243, 156)
(255, 12, 253)
(187, 95, 253)
(48, 189, 112)
(109, 138, 94)
(94, 156, 148)
(15, 92, 48)
(85, 23, 16)
(35, 187, 146)
(45, 188, 205)
(133, 10, 122)
(206, 249, 118)
(33, 236, 37)
(140, 190, 104)
(60, 135, 234)
(108, 115, 29)
(70, 0, 172)
(5, 70, 60)
(223, 16, 67)
(137, 89, 233)
(128, 248, 28)
(156, 188, 182)
(233, 176, 187)
(247, 206, 216)
(110, 213, 246)
(83, 88, 17)
(173, 220, 134)
(84, 187, 85)
(197, 106, 1)
(148, 49, 170)
(14, 205, 126)
(236, 170, 147)
(161, 118, 219)
(242, 159, 216)
(8, 12, 202)
(227, 175, 128)
(36, 127, 143)
(126, 3, 216)
(48, 242, 64)
(133, 207, 3)
(165, 206, 43)
(3, 143, 71)
(179, 194, 6)
(15, 142, 102)
(106, 119, 107)
(176, 44, 59)
(10, 132, 109)
(12, 119, 102)
(105, 86, 9)
(241, 180, 201)
(31, 21, 158)
(40, 95, 90)
(236, 27, 157)
(57, 133, 157)
(195, 234, 162)
(87, 136, 233)
(79, 171, 224)
(101, 206, 190)
(166, 230, 186)
(237, 22, 110)
(76, 50, 196)
(113, 169, 181)
(162, 141, 62)
(21, 175, 80)
(101, 1, 135)
(158, 251, 158)
(229, 7, 241)
(211, 120, 142)
(170, 116, 81)
(232, 45, 66)
(233, 114, 163)
(200, 53, 179)
(7, 6, 142)
(150, 18, 227)
(192, 13, 134)
(35, 135, 110)
(200, 239, 197)
(144, 136, 68)
(2, 64, 229)
(247, 42, 232)
(12, 229, 18)
(159, 172, 82)
(191, 205, 49)
(39, 193, 53)
(244, 52, 200)
(66, 173, 72)
(186, 19, 139)
(142, 244, 195)
(214, 144, 38)
(164, 243, 145)
(0, 133, 139)
(119, 236, 75)
(129, 179, 175)
(145, 85, 129)
(100, 165, 102)
(23, 71, 155)
(179, 41, 61)
(0, 145, 118)
(231, 87, 234)
(79, 225, 225)
(156, 193, 209)
(145, 236, 53)
(110, 225, 112)
(52, 77, 85)
(174, 144, 119)
(172, 102, 71)
(8, 35, 220)
(164, 8, 191)
(87, 95, 136)
(126, 144, 21)
(7, 98, 35)
(159, 228, 141)
(165, 57, 24)
(166, 17, 69)
(40, 12, 232)
(160, 114, 231)
(212, 254, 75)
(107, 255, 71)
(4, 162, 212)
(94, 118, 94)
(144, 201, 170)
(173, 182, 184)
(30, 214, 159)
(113, 187, 71)
(60, 167, 11)
(12, 137, 121)
(24, 30, 56)
(235, 96, 163)
(110, 173, 1)
(195, 219, 129)
(57, 131, 82)
(145, 208, 133)
(20, 10, 165)
(254, 136, 16)
(22, 73, 248)
(141, 190, 208)
(32, 13, 178)
(62, 106, 105)
(14, 235, 174)
(240, 2, 38)
(135, 124, 79)
(157, 13, 54)
(92, 1, 236)
(129, 53, 14)
(223, 94, 13)
(79, 158, 196)
(217, 121, 55)
(79, 42, 35)
(125, 61, 167)
(25, 69, 150)
(113, 66, 246)
(221, 100, 142)
(52, 16, 14)
(175, 44, 113)
(159, 105, 166)
(12, 91, 100)
(208, 80, 148)
(215, 192, 164)
(202, 119, 193)
(55, 154, 247)
(139, 208, 27)
(171, 239, 46)
(44, 71, 113)
(95, 169, 59)
(181, 164, 105)
(224, 51, 230)
(158, 119, 48)
(169, 117, 45)
(79, 210, 205)
(18, 63, 233)
(7, 144, 117)
(81, 98, 194)
(106, 148, 66)
(63, 65, 26)
(201, 41, 88)
(99, 176, 204)
(140, 49, 0)
(186, 162, 104)
(19, 2, 220)
(43, 249, 177)
(109, 193, 28)
(248, 118, 114)
(76, 205, 164)
(78, 201, 188)
(125, 241, 154)
(188, 144, 112)
(80, 94, 212)
(88, 231, 184)
(25, 226, 74)
(131, 201, 211)
(78, 64, 37)
(59, 60, 48)
(163, 235, 253)
(90, 155, 38)
(75, 238, 18)
(57, 215, 158)
(180, 12, 1)
(177, 155, 252)
(160, 208, 55)
(154, 140, 244)
(35, 247, 2)
(84, 146, 73)
(214, 93, 147)
(183, 145, 47)
(192, 100, 183)
(20, 62, 29)
(183, 246, 80)
(222, 113, 82)
(194, 105, 179)
(230, 40, 139)
(55, 81, 134)
(233, 224, 68)
(210, 228, 91)
(232, 207, 156)
(201, 163, 11)
(170, 171, 123)
(60, 163, 113)
(17, 240, 81)
(247, 36, 82)
(207, 67, 55)
(184, 67, 134)
(175, 69, 189)
(205, 189, 186)
(187, 40, 57)
(126, 199, 49)
(169, 26, 57)
(252, 102, 173)
(152, 161, 247)
(57, 12, 120)
(30, 208, 182)
(46, 13, 100)
(204, 142, 35)
(36, 102, 237)
(155, 191, 72)
(69, 186, 141)
(113, 112, 84)
(117, 105, 170)
(28, 44, 170)
(100, 167, 23)
(191, 40, 45)
(150, 189, 254)
(160, 212, 213)
(34, 101, 106)
(17, 150, 133)
(203, 196, 228)
(54, 234, 13)
(152, 65, 131)
(213, 100, 246)
(81, 106, 228)
(140, 71, 95)
(54, 96, 101)
(14, 132, 40)
(185, 121, 146)
(6, 134, 205)
(172, 50, 56)
(210, 187, 245)
(195, 0, 123)
(182, 114, 171)
(46, 201, 239)
(171, 245, 100)
(208, 242, 221)
(121, 161, 52)
(178, 166, 175)
(119, 94, 221)
(130, 17, 146)
(8, 34, 243)
(16, 10, 40)
(63, 142, 31)
(110, 25, 245)
(233, 191, 234)
(162, 100, 44)
(101, 30, 209)
(184, 128, 171)
(145, 123, 199)
(208, 8, 97)
(95, 80, 184)
(64, 42, 103)
(252, 191, 136)
(107, 78, 39)
(71, 236, 24)
(159, 40, 190)
(141, 1, 63)
(183, 87, 55)
(160, 190, 41)
(237, 174, 10)
(66, 16, 47)
(82, 40, 21)
(107, 80, 56)
(220, 121, 57)
(152, 0, 183)
(180, 144, 93)
(61, 202, 131)
(114, 195, 102)
(62, 144, 80)
(48, 148, 250)
(52, 135, 55)
(76, 103, 57)
(68, 48, 56)
(98, 65, 215)
(50, 231, 54)
(158, 206, 220)
(94, 252, 226)
(175, 116, 24)
(20, 247, 174)
(133, 171, 64)
(208, 101, 158)
(53, 244, 79)
(227, 94, 248)
(120, 70, 208)
(17, 246, 166)
(106, 126, 235)
(24, 145, 97)
(63, 77, 46)
(205, 179, 6)
(104, 206, 165)
(65, 142, 248)
(15, 37, 74)
(174, 223, 217)
(67, 253, 105)
(85, 108, 222)
(11, 141, 5)
(215, 187, 199)
(168, 45, 215)
(252, 45, 111)
(21, 9, 107)
(48, 94, 13)
(57, 80, 251)
(204, 23, 196)
(247, 8, 230)
(132, 188, 38)
(67, 97, 192)
(88, 56, 197)
(239, 123, 144)
(79, 159, 40)
(14, 121, 190)
(233, 123, 236)
(159, 147, 211)
(242, 173, 93)
(28, 24, 2)
(129, 215, 1)
(212, 73, 157)
(2, 119, 121)
(35, 46, 16)
(150, 122, 135)
(167, 228, 249)
(203, 42, 104)
(53, 119, 101)
(213, 12, 208)
(72, 239, 64)
(157, 174, 75)
(217, 194, 193)
(48, 150, 2)
(110, 200, 201)
(58, 115, 206)
(174, 81, 121)
(32, 189, 33)
(218, 118, 111)
(146, 162, 143)
(17, 77, 203)
(208, 11, 46)
(191, 53, 85)
(126, 216, 160)
(51, 238, 219)
(34, 153, 40)
(192, 224, 227)
(238, 49, 69)
(60, 51, 198)
(173, 105, 2)
(29, 109, 49)
(76, 152, 51)
(165, 98, 42)
(214, 81, 40)
(162, 107, 4)
(57, 193, 182)
(75, 59, 0)
(146, 115, 1)
(141, 14, 21)
(164, 186, 187)
(202, 236, 89)
(38, 226, 116)
(148, 128, 224)
(100, 235, 141)
(31, 142, 117)
(252, 159, 82)
(1, 2, 194)
(107, 231, 60)
(102, 66, 30)
(222, 82, 116)
(66, 205, 125)
(89, 178, 212)
(5, 225, 93)
(160, 89, 126)
(176, 9, 19)
(2, 51, 137)
(238, 34, 241)
(72, 178, 114)
(57, 124, 61)
(119, 79, 21)
(150, 5, 176)
(172, 150, 36)
(114, 146, 129)
(176, 14, 178)
(76, 0, 225)
(167, 61, 78)
(148, 49, 155)
(64, 200, 152)
(237, 61, 149)
(183, 158, 2)
(250, 115, 8)
(171, 245, 19)
(195, 223, 29)
(33, 71, 79)
(200, 186, 57)
(31, 255, 233)
(171, 42, 49)
(165, 52, 24)
(239, 122, 150)
(238, 107, 184)
(229, 189, 77)
(107, 12, 236)
(210, 43, 238)
(190, 186, 12)
(93, 136, 135)
(106, 104, 100)
(204, 122, 231)
(45, 141, 141)
(7, 101, 254)
(211, 108, 180)
(181, 182, 175)
(69, 162, 129)
(168, 134, 4)
(151, 189, 239)
(187, 54, 164)
(17, 110, 249)
(176, 237, 39)
(82, 246, 251)
(2, 66, 76)
(34, 243, 10)
(176, 138, 182)
(176, 225, 31)
(0, 43, 144)
(24, 255, 245)
(42, 86, 250)
(176, 51, 40)
(125, 43, 145)
(159, 209, 151)
(82, 141, 57)
(116, 172, 245)
(66, 126, 237)
(34, 231, 121)
(95, 21, 200)
(101, 79, 192)
(118, 231, 110)
(130, 180, 19)
(94, 46, 38)
(30, 176, 77)
(105, 17, 194)
(239, 52, 187)
(0, 93, 133)
(219, 69, 49)
(25, 119, 85)
(245, 181, 145)
(155, 33, 107)
(196, 27, 187)
(135, 11, 39)
(97, 100, 229)
(172, 101, 242)
(118, 151, 138)
(110, 176, 180)
(24, 171, 22)
(244, 184, 243)
(169, 39, 58)
(99, 231, 64)
(160, 114, 238)
(251, 173, 100)
(191, 43, 226)
(172, 247, 0)
(107, 199, 196)
(189, 235, 138)
(176, 225, 155)
(218, 151, 53)
(102, 119, 18)
(241, 30, 36)
(137, 154, 173)
(249, 135, 248)
(220, 192, 7)
(222, 4, 185)
(101, 172, 39)
(242, 78, 156)
(156, 253, 215)
(187, 209, 146)
(46, 231, 175)
(42, 169, 83)
(251, 39, 252)
(238, 156, 14)
(3, 51, 253)
(244, 99, 149)
(131, 145, 74)
(77, 231, 16)
(107, 174, 195)
(146, 3, 20)
(226, 17, 7)
(148, 153, 159)
(170, 97, 155)
(185, 211, 138)
(150, 13, 225)
(239, 126, 3)
(100, 97, 127)
(233, 36, 2)
(202, 229, 155)
(118, 141, 101)
(51, 92, 244)
(92, 156, 236)
(25, 53, 169)
(190, 112, 64)
(214, 198, 238)
(206, 170, 151)
(120, 221, 8)
(254, 247, 60)
(234, 241, 48)
(208, 198, 209)
(82, 30, 90)
(12, 109, 18)
(195, 0, 0)
(186, 102, 62)
(95, 205, 118)
(238, 1, 11)
(8, 5, 89)
(151, 219, 241)
(50, 51, 158)
(226, 27, 124)
(70, 171, 126)
(126, 122, 160)
(142, 11, 98)
(53, 134, 61)
(81, 21, 108)
(4, 146, 60)
(172, 78, 238)
(182, 115, 179)
(121, 250, 179)
(208, 90, 47)
(4, 7, 193)
(240, 147, 100)
(230, 246, 166)
(148, 145, 23)
(136, 4, 162)
(169, 220, 220)
(219, 215, 170)
(89, 103, 84)
(188, 148, 224)
(6, 134, 235)
(240, 143, 176)
(18, 70, 212)
(10, 174, 131)
(143, 98, 199)
(67, 207, 175)
(68, 176, 30)
(245, 236, 60)
(150, 217, 157)
(156, 181, 122)
(178, 208, 190)
(105, 225, 86)
(95, 255, 126)
(21, 244, 179)
(145, 253, 123)
(91, 112, 170)
(116, 185, 217)
(188, 178, 106)
(49, 158, 146)
(241, 154, 216)
(84, 97, 45)
(136, 176, 157)
(163, 165, 254)
(108, 155, 139)
(179, 44, 253)
(73, 122, 69)
(154, 65, 91)
(187, 224, 16)
(137, 198, 20)
(201, 91, 208)
(51, 61, 164)
(164, 104, 253)
(91, 115, 148)
(79, 81, 12)
(252, 91, 97)
(205, 255, 138)
(177, 171, 246)
(211, 155, 100)
(193, 190, 35)
(241, 169, 100)
(14, 56, 233)
(133, 246, 140)
(147, 12, 126)
(125, 231, 173)
(129, 145, 177)
(96, 245, 233)
(187, 155, 34)
(125, 253, 65)
(241, 146, 187)
(22, 200, 178)
(224, 244, 61)
(84, 196, 5)
(159, 180, 142)
(209, 147, 105)
(66, 88, 148)
(36, 132, 174)
(152, 145, 93)
(143, 202, 8)
(173, 154, 232)
(68, 231, 245)
(187, 168, 189)
(98, 195, 200)
(1, 25, 31)
(226, 249, 11)
(161, 198, 143)
(187, 240, 52)
(63, 143, 57)
(22, 54, 216)
(51, 31, 92)
(224, 40, 217)
(20, 84, 7)
(208, 153, 17)
(177, 129, 184)
(67, 139, 208)
(160, 236, 187)
(235, 135, 115)
(88, 213, 231)
(184, 47, 124)
(63, 217, 140)
(159, 233, 114)
(197, 151, 70)
(246, 25, 95)
(167, 200, 174)
(245, 249, 168)
(246, 41, 225)
(29, 165, 129)
(101, 12, 244)
(233, 125, 65)
(109, 218, 75)
(94, 188, 185)
(32, 70, 39)
(30, 8, 132)
(77, 165, 22)
(251, 208, 57)
(137, 170, 167)
(160, 95, 205)
(62, 222, 176)
(68, 192, 233)
(216, 138, 193)
(188, 81, 8)
(114, 117, 35)
(78, 249, 110)
(186, 110, 0)
(169, 91, 144)
(111, 223, 51)
(163, 42, 68)
(129, 61, 163)
(101, 86, 174)
(136, 163, 222)
(39, 149, 89)
(243, 169, 130)
(210, 45, 6)
(67, 173, 192)
(128, 125, 247)
(28, 105, 93)
(154, 79, 180)
(103, 245, 134)
(169, 141, 9)
(94, 170, 149)
(50, 118, 253)
(220, 224, 154)
(200, 59, 114)
(25, 31, 85)
(82, 123, 22)
(219, 105, 108)
(77, 122, 121)
(186, 28, 2)
(233, 231, 92)
(253, 161, 13)
(168, 100, 107)
(161, 153, 80)
(236, 121, 143)
(154, 14, 62)
(246, 34, 254)
(2, 63, 80)
(235, 11, 214)
(242, 205, 131)
(132, 23, 195)
(33, 89, 171)
(38, 108, 156)
(247, 231, 120)
(17, 38, 151)
(119, 54, 0)
(54, 27, 26)
(16, 229, 161)
(92, 175, 125)
(215, 165, 197)
(107, 18, 135)
(127, 213, 83)
(5, 52, 238)
(91, 129, 32)
(211, 233, 237)
(193, 36, 175)
(147, 44, 235)
(85, 240, 27)
(64, 84, 37)
(232, 250, 73)
(253, 79, 165)
(85, 27, 54)
(27, 104, 109)
(217, 215, 202)
(200, 192, 87)
(106, 168, 226)
(207, 45, 210)
(24, 87, 129)
(122, 247, 118)
(145, 98, 6)
(227, 246, 140)
(127, 155, 254)
(33, 143, 138)
(226, 195, 165)
(29, 154, 212)
(86, 214, 155)
(158, 88, 80)
(207, 74, 59)
(132, 32, 163)
(118, 199, 206)
(60, 137, 78)
(69, 19, 157)
(171, 38, 239)
(51, 19, 184)
(198, 69, 140)
(231, 133, 45)
(132, 118, 176)
(216, 69, 26)
(5, 182, 192)
(71, 80, 22)
(168, 245, 146)
(188, 77, 238)
(25, 54, 152)
(79, 63, 205)
(75, 197, 207)
(169, 12, 67)
(172, 164, 44)
(171, 74, 106)
(146, 150, 240)
(237, 84, 192)
(245, 50, 117)
(93, 201, 127)
(84, 254, 118)
(249, 213, 73)
(88, 43, 144)
(111, 22, 14)
(99, 115, 121)
(147, 179, 184)
(66, 28, 64)
(173, 36, 230)
(200, 197, 64)
(208, 251, 166)
(116, 16, 239)
(231, 6, 106)
(253, 50, 145)
(51, 5, 12)
(174, 114, 174)
(44, 67, 20)
(82, 170, 36)
(235, 104, 159)
(125, 115, 157)
(202, 26, 25)
(116, 176, 134)
(158, 19, 118)
(38, 248, 204)
(169, 30, 12)
(208, 194, 182)
(243, 195, 80)
(168, 171, 155)
(185, 173, 148)
(242, 42, 166)
(116, 49, 66)
(17, 61, 204)
(236, 42, 217)
(219, 55, 17)
(249, 48, 75)
(50, 58, 250)
(232, 159, 186)
(108, 108, 125)
(88, 45, 149)
(151, 70, 230)
(108, 246, 205)
(148, 22, 103)
(182, 248, 149)
(7, 211, 111)
(241, 24, 126)
(235, 102, 45)
(222, 55, 255)
(32, 128, 43)
(158, 126, 25)
(108, 158, 165)
(87, 48, 92)
(130, 249, 5)
(129, 243, 100)
(210, 207, 36)
(130, 217, 210)
(166, 141, 214)
(91, 20, 181)
(216, 24, 214)
(18, 0, 24)
(49, 27, 90)
(146, 32, 48)
(130, 4, 94)
(123, 49, 154)
(184, 48, 11)
(168, 107, 106)
(112, 182, 69)
(29, 75, 94)
(52, 249, 124)
(157, 96, 192)
(117, 66, 147)
(146, 155, 147)
(71, 25, 92)
(87, 76, 204)
(34, 19, 123)
(159, 51, 136)
(178, 135, 146)
(77, 67, 42)
(99, 158, 161)
(77, 163, 176)
(7, 179, 149)
(194, 100, 63)
(124, 128, 98)
(205, 189, 194)
(213, 78, 42)
(108, 237, 68)
(117, 43, 154)
(249, 234, 217)
(45, 121, 93)
(34, 165, 250)
(76, 23, 112)
(173, 160, 215)
(163, 229, 232)
(18, 13, 44)
(56, 193, 243)
(165, 55, 113)
(87, 1, 215)
(209, 220, 78)
(236, 254, 35)
(75, 18, 55)
(221, 217, 127)
(4, 86, 255)
(220, 220, 220)
(67, 38, 146)
(228, 180, 43)
(166, 125, 167)
(10, 233, 3)
(236, 206, 70)
(223, 228, 228)
(117, 207, 242)
(144, 164, 46)
(158, 254, 214)
(64, 127, 184)
(155, 134, 94)
(41, 35, 159)
(112, 153, 173)
(199, 222, 62)
(149, 216, 213)
(246, 127, 200)
(54, 76, 95)
(77, 161, 254)
(134, 138, 60)
(117, 218, 159)
(249, 249, 231)
(148, 130, 159)
(244, 56, 167)
(149, 222, 118)
(103, 236, 122)
(182, 237, 94)
(155, 157, 109)
(60, 138, 4)
(86, 134, 237)
(80, 125, 141)
(126, 242, 79)
(26, 222, 75)
(218, 201, 6)
(70, 78, 140)
(219, 68, 122)
(108, 217, 146)
(255, 58, 9)
(155, 116, 140)
(1, 162, 98)
(227, 253, 249)
(27, 94, 13)
(196, 208, 175)
(191, 159, 70)
(171, 38, 159)
(66, 237, 186)
(28, 21, 74)
(6, 173, 3)
(226, 231, 27)
(122, 127, 202)
(231, 22, 130)
(151, 0, 45)
(144, 199, 154)
(237, 206, 201)
(156, 151, 139)
(185, 23, 149)
(225, 179, 18)
(230, 157, 111)
(150, 76, 217)
(243, 227, 253)
(125, 144, 4)
(113, 62, 44)
(88, 62, 117)
(152, 189, 68)
(30, 113, 163)
(101, 20, 93)
(240, 15, 43)
(22, 192, 23)
(43, 80, 25)
(211, 238, 25)
(207, 242, 209)
(169, 104, 33)
(11, 88, 220)
(100, 207, 189)
(135, 142, 75)
(136, 69, 69)
(100, 144, 58)
(205, 23, 46)
(177, 26, 173)
(163, 145, 60)
(175, 126, 171)
(224, 17, 186)
(8, 236, 131)
(41, 209, 219)
(175, 12, 130)
(84, 136, 31)
(202, 129, 5)
(10, 63, 255)
(62, 102, 170)
(2, 5, 70)
(255, 158, 47)
(67, 136, 121)
(220, 232, 99)
(78, 235, 184)
(255, 120, 148)
(89, 50, 39)
(118, 195, 123)
(254, 54, 83)
(91, 54, 248)
(158, 28, 0)
(246, 255, 122)
(75, 115, 62)
(41, 119, 29)
(99, 89, 59)
(158, 137, 6)
(74, 202, 90)
(228, 0, 210)
(30, 86, 43)
(9, 160, 14)
(80, 60, 101)
(157, 199, 111)
(96, 165, 35)
(65, 20, 33)
(112, 225, 90)
(90, 108, 242)
(129, 219, 2)
(77, 236, 183)
(180, 14, 14)
(13, 143, 129)
(72, 148, 159)
(7, 69, 178)
(126, 141, 67)
(150, 127, 64)
(59, 90, 234)
(245, 85, 255)
(108, 44, 248)
(135, 40, 57)
(58, 144, 22)
(226, 230, 114)
(52, 68, 230)
(115, 85, 96)
(142, 16, 127)
(102, 97, 233)
(41, 17, 164)
(186, 25, 220)
(164, 40, 173)
(139, 112, 120)
(198, 60, 116)
(255, 86, 234)
(99, 78, 64)
(125, 17, 14)
(175, 90, 193)
(18, 241, 184)
(164, 225, 215)
(13, 69, 122)
(148, 79, 192)
(229, 45, 124)
(131, 182, 9)
(3, 89, 192)
(92, 165, 12)
(156, 41, 0)
(231, 17, 58)
(28, 233, 23)
(244, 48, 165)
